,user_id,gender_encode,country_encode,age_normalized
22371,39071,0,6,0.4105263157894737
22372,12623,0,6,0.7684210526315789
22373,33879,1,1,0.3368421052631579
22374,39306,0,1,0.11578947368421053
22375,28783,0,0,0.43157894736842106
22376,35999,1,7,0.45263157894736844
22377,32052,1,3,0.08421052631578947
22378,37967,0,3,0.25263157894736843
22379,12066,0,2,0.4631578947368421
22380,21944,1,2,0.3368421052631579
22381,41349,0,5,0.7473684210526316
22383,8303,1,5,0.7894736842105262
22385,34262,0,6,0.23157894736842105
22388,18248,1,6,0.6947368421052631
22389,3681,0,4,0.25263157894736843
22390,7726,0,7,0.4210526315789474
22391,9517,1,2,0.35789473684210527
22392,16516,0,1,0.24210526315789474
22394,12412,0,3,0.17894736842105263
22395,12148,1,5,0.3894736842105263
22396,2667,1,2,0.13684210526315788
22397,10814,0,3,0.25263157894736843
22399,21362,1,2,0.6105263157894736
22403,5796,0,6,0.5894736842105263
22404,47329,0,1,0.22105263157894736
22406,26386,1,0,0.21052631578947367
22407,45541,0,0,0.11578947368421053
22408,20354,0,0,0.12631578947368421
22409,18926,0,5,0.4421052631578947
22410,10544,0,4,0.4105263157894737
22411,30284,1,0,0.35789473684210527
22412,37737,0,3,0.14736842105263157
22413,41458,0,7,0.14736842105263157
22414,5984,1,7,0.23157894736842105
22415,42118,0,5,0.6421052631578947
22416,31474,1,6,0.4105263157894737
22417,20889,0,3,0.16842105263157894
22419,27799,1,4,0.5684210526315789
22420,32423,0,6,0.6526315789473683
22421,47703,0,7,0.4421052631578947
22422,10883,0,4,0.4631578947368421
22423,10883,0,4,0.4631578947368421
22424,6558,0,5,0.3473684210526316
22425,4544,0,5,0.4631578947368421
22426,30919,0,1,0.19999999999999998
22427,31637,1,3,0.1894736842105263
22429,46542,1,5,0.368421052631579
22430,22106,1,7,0.5263157894736842
22431,16681,0,5,0.45263157894736844
22432,27079,1,3,0.4
22433,42134,1,0,0.09473684210526315
22437,10263,1,7,0.3368421052631579
22438,27116,0,6,0.6842105263157894
22439,19517,0,6,0.6631578947368421
22440,23151,0,5,0.43157894736842106
22441,23296,0,4,0.08421052631578947
22442,47138,1,1,0.25263157894736843
22444,12424,0,4,0.3263157894736842
22447,17158,2,6,0.6947368421052631
22448,44709,0,0,0.11578947368421053
22451,27204,1,6,0.4631578947368421
22452,45016,0,2,0.4210526315789474
22454,24531,1,3,0.3263157894736842
22456,10364,1,4,0.5894736842105263
22457,17317,1,3,0.14736842105263157
22458,12037,1,0,0.25263157894736843
22459,30632,1,7,0.5157894736842105
22460,12217,0,2,0.16842105263157894
22463,2906,0,7,0.368421052631579
22464,8366,0,6,0.43157894736842106
22465,25138,1,7,0.4947368421052632
22466,31918,0,2,0.4
22467,5011,1,7,0.4947368421052632
22468,20452,0,3,0.15789473684210525
22469,5768,0,6,0.6736842105263158
22470,19869,1,6,0.35789473684210527
22471,15421,0,1,0.4631578947368421
22472,18398,2,3,0.3263157894736842
22474,1097,0,7,0.19999999999999998
22475,17792,0,7,0.35789473684210527
22476,499,1,2,0.368421052631579
22477,38506,0,4,0.3473684210526316
22478,10784,0,3,0.07368421052631578
22479,49281,0,0,0.24210526315789474
22480,1543,0,7,0.6105263157894736
22482,9943,1,2,0.1894736842105263
22483,48042,0,0,0.24210526315789474
22485,28203,1,5,0.3263157894736842
22486,5703,0,1,0.4105263157894737
22487,33993,1,2,0.21052631578947367
22488,47313,0,4,0.19999999999999998
22489,7981,0,1,0.3263157894736842
22491,41971,1,3,0.2947368421052632
22492,30761,1,4,0.5684210526315789
22493,41311,1,6,0.5789473684210525
22494,166,1,6,0.863157894736842
22495,5267,0,0,0.31578947368421056
22496,14113,1,0,0.2736842105263158
22497,16404,1,0,0.368421052631579
22498,15747,1,1,0.3473684210526316
22499,38801,1,6,0.7473684210526316
22500,6754,0,7,0.6
22501,38524,0,2,0.3473684210526316
22502,9556,0,5,0.9263157894736842
22503,9556,0,5,0.9263157894736842
22504,27664,2,6,0.4842105263157895
22505,3116,1,6,0.4842105263157895
22506,11084,2,2,0.14736842105263157
22507,27641,1,6,0.7157894736842105
22508,15014,0,6,0.25263157894736843
22509,49958,0,6,0.6
22511,7913,1,2,0.10526315789473684
22512,3956,1,2,0.14736842105263157
22513,19577,0,7,0.4
22514,32312,0,7,0.14736842105263157
22516,46347,1,7,0.6526315789473683
22518,33782,1,1,0.7473684210526316
22520,17873,1,2,0.09473684210526315
22521,22003,1,2,0.25263157894736843
22524,33611,1,1,0.368421052631579
22525,21617,1,1,0.16842105263157894
22527,25799,0,1,0.368421052631579
22528,48268,1,4,0.6105263157894736
22533,12412,0,3,0.17894736842105263
22534,21463,1,6,0.4105263157894737
22535,49591,1,7,0.19999999999999998
22536,1939,1,2,0.37894736842105264
22537,33436,1,6,0.6105263157894736
22538,23914,0,2,0.08421052631578947
22539,18812,2,6,0.4
22541,24522,1,7,0.45263157894736844
22543,40181,0,5,0.5894736842105263
22544,36201,0,6,0.5473684210526315
22545,22757,0,0,0.13684210526315788
22546,39209,1,4,0.35789473684210527
22547,13474,1,0,0.26315789473684215
22548,27059,1,2,0.19999999999999998
22549,22803,2,1,0.4736842105263158
22550,28437,1,3,0.22105263157894736
22551,26338,1,4,0.30526315789473685
22552,17438,0,6,0.5789473684210525
22553,11841,1,0,0.09473684210526315
22554,1386,2,3,0.24210526315789474
22555,40672,0,2,0.10526315789473684
22556,33689,0,5,0.631578947368421
22557,29701,1,1,0.4210526315789474
22560,11498,1,0,0.08421052631578947
22561,42284,0,6,0.7368421052631579
22562,36623,1,6,0.4947368421052632
22563,33498,1,4,0.6736842105263158
22564,35619,1,1,0.37894736842105264
22565,46,0,6,0.4421052631578947
22566,12528,1,6,0.2947368421052632
22568,43098,0,4,0.3473684210526316
22569,12932,1,4,0.6736842105263158
22570,49388,1,0,0.24210526315789474
22572,3659,1,4,0.19999999999999998
22573,18639,2,3,0.12631578947368421
22574,12122,1,0,0.368421052631579
22575,24659,0,4,0.09473684210526315
22576,22933,1,0,0.15789473684210525
22577,931,0,6,0.6421052631578947
22578,18572,1,1,0.4210526315789474
22579,13233,1,4,0.4842105263157895
22580,33994,0,2,0.30526315789473685
22581,1368,1,0,0.08421052631578947
22582,49646,0,7,0.031578947368421054
22583,20202,0,2,0.28421052631578947
22585,34163,0,6,0.6421052631578947
22586,39677,2,3,0.14736842105263157
22587,23192,0,2,0.368421052631579
22588,2457,0,6,0.7578947368421052
22589,26797,0,6,0.4736842105263158
22590,14672,1,3,0.3263157894736842
22592,36927,0,6,0.4105263157894737
22596,40616,2,5,0.5684210526315789
22598,1288,1,3,0.28421052631578947
22599,38314,1,3,0.3473684210526316
22600,36196,1,5,0.5894736842105263
22601,28903,1,7,0.4
22602,35679,0,3,0.15789473684210525
22603,40266,0,4,0.31578947368421056
22604,6937,1,4,0.3894736842105263
22605,44976,0,1,0.4736842105263158
22606,39328,0,5,0.368421052631579
22607,2127,0,7,0.26315789473684215
22609,16227,1,1,0.368421052631579
22611,29246,1,0,0.13684210526315788
22613,45687,0,5,0.7157894736842105
22614,1841,0,6,0.2736842105263158
22615,14088,2,1,0.4947368421052632
22617,27908,1,6,0.3473684210526316
22618,15056,1,4,0.3368421052631579
22619,12234,0,1,0.30526315789473685
22620,12234,0,1,0.30526315789473685
22621,39301,2,5,0.5263157894736842
22623,11924,0,7,0.4
22624,42989,0,3,0.25263157894736843
22625,291,1,2,0.45263157894736844
22626,47004,0,0,0.15789473684210525
22627,15602,1,4,0.3368421052631579
22628,47288,0,2,0.22105263157894736
22630,38766,0,0,0.12631578947368421
22631,43911,2,5,0.6736842105263158
22632,35966,0,3,0.17894736842105263
22633,47546,0,4,0.24210526315789474
22634,5067,1,6,0.4105263157894737
22635,10731,1,6,0.24210526315789474
22636,48487,0,5,0.6947368421052631
22637,33462,0,6,0.5368421052631579
22638,34597,0,1,0.5684210526315789
22639,19729,0,3,0.09473684210526315
22640,10292,0,3,0.30526315789473685
22641,25888,1,1,0.2736842105263158
22642,23691,1,6,0.4210526315789474
22643,16634,1,2,0.21052631578947367
22645,45021,1,1,0.2736842105263158
22646,34406,0,1,0.25263157894736843
22647,41614,0,3,0.2736842105263158
22648,15566,1,7,0.31578947368421056
22649,19687,0,2,0.3894736842105263
22650,47494,1,3,0.21052631578947367
22651,38609,0,5,0.6210526315789473
22652,6083,1,4,0.7999999999999999
22653,3787,0,3,0.17894736842105263
22654,35993,0,0,0.28421052631578947
22655,32498,1,1,0.368421052631579
22657,49796,0,7,0.26315789473684215
22660,49971,1,1,0.052631578947368425
22661,2047,0,6,0.4736842105263158
22662,9728,1,5,0.6526315789473683
22663,21984,0,7,0.368421052631579
22664,39867,0,3,0.25263157894736843
22665,747,1,5,0.13684210526315788
22666,41153,1,2,0.4947368421052632
22667,35849,1,7,0.0631578947368421
22668,37777,0,0,0.26315789473684215
22669,43464,0,1,0.3894736842105263
22670,19068,0,2,0.3473684210526316
22671,30783,1,6,0.6210526315789473
22673,42554,0,5,0.5578947368421052
22674,10708,0,6,0.5578947368421052
22675,31149,1,7,0.22105263157894736
22676,45242,1,0,0.09473684210526315
22678,17059,0,1,0.7157894736842105
22680,2759,1,3,0.14736842105263157
22681,30669,2,1,0.3368421052631579
22683,31777,0,3,0.23157894736842105
22685,44459,0,3,0.13684210526315788
22687,42406,1,4,0.23157894736842105
22689,46291,0,7,0.21052631578947367
22690,20289,1,2,0.3368421052631579
22691,3732,1,3,0.22105263157894736
22692,9596,0,0,0.3263157894736842
22693,16772,0,6,0.863157894736842
22694,25951,1,4,0.25263157894736843
22695,41913,0,2,0.3473684210526316
22696,38624,2,7,0.23157894736842105
22697,10616,0,1,0.09473684210526315
22698,44563,0,0,0.15789473684210525
22699,4456,0,3,0.2736842105263158
22700,28062,0,6,0.30526315789473685
22701,19592,1,1,0.21052631578947367
22702,26761,2,4,0.14736842105263157
22704,9291,0,2,0.4105263157894737
22705,21316,0,0,0.09473684210526315
22707,9807,1,6,0.6526315789473683
22708,13816,0,6,0.3473684210526316
22709,3964,1,0,0.1894736842105263
22710,40447,0,3,0.4631578947368421
22711,33021,0,6,0.6421052631578947
22712,7274,1,7,0.3368421052631579
22713,49149,0,3,0.3473684210526316
22714,42243,1,6,0.3368421052631579
22715,28202,0,6,0.7368421052631579
22716,17843,1,0,0.12631578947368421
22717,19644,1,3,0.3368421052631579
22718,5318,2,4,0.28421052631578947
22719,39633,1,1,0.3368421052631579
22720,22634,1,4,0.5368421052631579
22721,25546,0,7,0.37894736842105264
22722,25546,0,7,0.37894736842105264
22724,13479,1,5,0.7157894736842105
22725,47147,1,3,0.12631578947368421
22726,36164,1,0,0.4631578947368421
22727,2839,1,3,0.25263157894736843
22728,18464,0,7,0.12631578947368421
22729,44376,1,5,0.2736842105263158
22730,15994,0,5,0.6210526315789473
22731,35181,1,0,0.12631578947368421
22732,44112,1,4,0.631578947368421
22733,33167,1,3,0.3263157894736842
22735,11714,0,5,0.5368421052631579
22736,38961,0,7,0.45263157894736844
22737,5024,0,6,0.4105263157894737
22739,17418,1,4,0.24210526315789474
22740,42942,1,4,0.4
22741,28243,1,2,0.4
22742,32433,0,0,0.15789473684210525
22744,331,1,6,0.5473684210526315
22745,8152,1,7,0.19999999999999998
22746,20367,1,4,0.3368421052631579
22747,20367,1,4,0.3368421052631579
22748,4838,0,6,0.6842105263157894
22749,41432,1,2,0.26315789473684215
22750,27467,1,3,0.16842105263157894
22751,8557,1,3,0.5684210526315789
22752,41233,1,7,0.14736842105263157
22753,27179,0,2,0.19999999999999998
22754,37202,0,2,0.6421052631578947
22755,23026,1,3,0.31578947368421056
22756,23026,1,3,0.31578947368421056
22757,17902,0,1,0.19999999999999998
22758,28439,1,0,0.2736842105263158
22759,15429,2,5,0.5157894736842105
22760,43359,0,4,0.35789473684210527
22762,14361,1,4,0.17894736842105263
22763,27448,1,1,0.28421052631578947
22764,19132,0,1,0.5684210526315789
22765,11611,1,0,0.15789473684210525
22768,38814,1,3,0.14736842105263157
22769,14634,0,7,0.6631578947368421
22770,14634,0,7,0.6631578947368421
22772,44981,1,5,0.4
22773,19862,0,5,0.2736842105263158
22774,24118,2,0,0.2736842105263158
22775,36813,0,7,0.4210526315789474
22776,1277,0,5,0.6210526315789473
22777,14039,1,1,0.35789473684210527
22778,18052,0,6,0.7473684210526316
22779,16974,0,4,0.30526315789473685
22780,32709,0,5,0.7894736842105262
22781,29596,0,2,0.3263157894736842
22782,831,1,7,0.3263157894736842
22783,31087,1,7,0.4421052631578947
22784,23543,0,0,0.30526315789473685
22785,12121,0,0,0.09473684210526315
22786,17887,0,5,0.4947368421052632
22787,32559,0,0,0.042105263157894736
22788,24778,1,7,0.3894736842105263
22790,5014,1,3,0.25263157894736843
22791,32626,1,6,0.30526315789473685
22793,37553,0,1,0.3473684210526316
22795,17029,1,0,0.25263157894736843
22797,26794,1,5,0.4
22798,2502,0,6,0.31578947368421056
22799,49732,1,3,0.2947368421052632
22800,15767,1,4,0.7473684210526316
22801,11542,1,7,0.24210526315789474
22803,23662,1,0,0.15789473684210525
22804,48937,0,0,0.2947368421052632
22805,48937,0,0,0.2947368421052632
22806,11716,0,4,0.3263157894736842
22808,20798,1,5,0.2947368421052632
22809,46778,0,7,0.2947368421052632
22810,11393,1,1,0.23157894736842105
22811,27079,1,3,0.4
22812,15954,0,6,0.3263157894736842
22813,45176,0,5,0.6421052631578947
22814,8347,0,3,0.3263157894736842
22815,46021,1,4,0.5684210526315789
22816,19821,0,7,0.4
22818,48424,1,5,0.6947368421052631
22819,7923,0,1,0.25263157894736843
22820,39708,0,2,0.5052631578947367
22821,10914,0,5,0.25263157894736843
22822,41031,1,5,0.8105263157894737
22823,20497,0,3,0.4105263157894737
22824,45277,1,3,0.19999999999999998
22825,5749,1,6,0.25263157894736843
22826,21581,1,6,0.6421052631578947
22828,28364,0,0,0.23157894736842105
22829,17326,0,7,0.23157894736842105
22830,45636,1,7,0.3473684210526316
22832,49147,1,1,0.4842105263157895
22833,15394,1,4,0.45263157894736844
22834,27551,0,4,0.26315789473684215
22835,24588,0,4,0.13684210526315788
22836,9361,0,6,0.7157894736842105
22838,35979,0,7,0.2947368421052632
22840,12867,1,1,0.16842105263157894
22841,6572,1,4,0.2947368421052632
22842,44776,1,2,0.3263157894736842
22843,44776,1,2,0.3263157894736842
22844,11197,1,3,0.368421052631579
22845,35781,0,1,0.4842105263157895
22846,41749,0,1,0.3473684210526316
22847,10123,2,3,0.30526315789473685
22848,7868,0,0,0.12631578947368421
22849,409,0,2,0.10526315789473684
22850,409,0,2,0.10526315789473684
22851,1359,0,7,0.631578947368421
22853,6917,0,7,0.08421052631578947
22854,26808,0,6,0.5894736842105263
22855,5129,1,0,0.0631578947368421
22856,17073,0,1,0.28421052631578947
22857,28442,0,4,0.3263157894736842
22858,20778,1,3,0.21052631578947367
22861,18547,0,2,0.28421052631578947
22862,46869,0,4,0.1894736842105263
22863,19978,0,3,0.37894736842105264
22865,35688,1,2,0.3263157894736842
22866,44056,1,2,0.4842105263157895
22868,24662,1,6,0.7368421052631579
22869,20918,0,0,0.24210526315789474
22870,28491,1,0,0.3368421052631579
22872,6688,1,7,0.22105263157894736
22873,27862,1,5,0.6736842105263158
22876,44571,0,0,0.28421052631578947
22878,7374,1,2,0.15789473684210525
22880,17022,1,7,0.19999999999999998
22881,49828,1,3,0.2736842105263158
22883,14377,0,7,0.7894736842105262
22884,22209,0,1,0.19999999999999998
22885,44528,2,6,0.5684210526315789
22886,1051,1,5,0.3894736842105263
22887,41662,0,5,0.5263157894736842
22888,36449,0,2,0.10526315789473684
22890,29752,0,6,0.5263157894736842
22891,24046,0,7,0.6210526315789473
22892,37909,1,2,0.08421052631578947
22893,29983,1,1,0.5789473684210525
22894,38909,1,1,0.21052631578947367
22897,11979,1,3,0.30526315789473685
22898,18779,2,2,0.26315789473684215
22899,33247,1,5,0.7473684210526316
22901,18944,0,7,0.5263157894736842
22902,20471,1,4,0.5789473684210525
22903,20471,1,4,0.5789473684210525
22904,46281,1,2,0.3263157894736842
22905,19427,0,6,0.5789473684210525
22906,18858,0,3,0.3263157894736842
22907,8701,1,0,0.2947368421052632
22909,46192,0,6,0.6631578947368421
22910,12828,1,6,0.631578947368421
22912,32812,0,0,0.25263157894736843
22913,42883,1,7,0.368421052631579
22914,13748,0,5,0.4736842105263158
22916,538,0,7,0.24210526315789474
22918,34084,1,2,0.45263157894736844
22919,7414,1,3,0.22105263157894736
22920,7952,1,4,0.16842105263157894
22921,19561,0,4,0.24210526315789474
22922,25142,1,7,0.25263157894736843
22923,11874,0,3,0.26315789473684215
22924,24791,1,1,0.13684210526315788
22925,42728,1,7,0.26315789473684215
22926,25184,0,1,0.5578947368421052
22927,19626,1,6,0.26315789473684215
22928,29627,0,7,0.5473684210526315
22929,27253,1,6,0.8526315789473684
22930,41053,0,7,0.368421052631579
22931,3603,1,6,0.368421052631579
22932,20309,1,3,0.2947368421052632
22935,30218,0,2,0.6842105263157894
22936,26741,1,2,0.43157894736842106
22938,7326,2,1,0.43157894736842106
22939,7326,2,1,0.43157894736842106
22940,7326,2,1,0.43157894736842106
22941,9136,1,2,0.28421052631578947
22942,1171,0,5,0.5473684210526315
22943,49734,0,6,0.7578947368421052
22946,48096,0,5,0.6631578947368421
22947,25069,1,4,0.3368421052631579
22948,36701,1,0,0.24210526315789474
22949,48361,1,6,0.6210526315789473
22950,36074,0,5,0.6421052631578947
22951,33304,1,7,0.07368421052631578
22952,41196,2,5,0.6631578947368421
22953,45164,1,4,0.5473684210526315
22954,14716,0,0,0.21052631578947367
22955,16877,0,3,0.22105263157894736
22956,41057,1,7,0.19999999999999998
22957,16147,0,4,0.43157894736842106
22958,10282,1,4,0.4210526315789474
22959,4436,1,7,0.28421052631578947
22960,42462,1,7,0.5263157894736842
22961,26928,1,5,0.30526315789473685
22962,39478,0,6,0.43157894736842106
22963,43111,0,3,0.4
22964,41286,0,5,0.4947368421052632
22965,48536,1,7,0.45263157894736844
22966,9889,0,3,0.43157894736842106
22967,1008,0,5,0.4736842105263158
22968,36586,1,1,0.17894736842105263
22969,21728,1,6,0.4210526315789474
22970,46517,1,4,0.21052631578947367
22971,22373,0,5,0.6
22972,43076,0,1,0.3263157894736842
22973,26098,0,2,0.052631578947368425
22974,36516,0,7,0.14736842105263157
22975,13948,1,2,0.2947368421052632
22976,48891,1,6,0.3263157894736842
22978,34451,1,0,0.07368421052631578
22979,34451,1,0,0.07368421052631578
22981,15127,1,7,0.4
22983,27068,0,4,0.6736842105263158
22984,44683,1,0,0.24210526315789474
22986,44021,0,7,0.631578947368421
22988,26068,0,6,0.7157894736842105
22990,12291,0,0,0.30526315789473685
22991,28206,1,3,0.4947368421052632
22993,21734,0,3,0.30526315789473685
22994,39081,0,2,0.11578947368421053
22995,11716,0,4,0.3263157894736842
22996,38709,0,7,0.11578947368421053
22997,46903,0,6,0.25263157894736843
22998,7404,0,3,0.23157894736842105
22999,14939,0,6,0.45263157894736844
23001,35329,0,1,0.3263157894736842
23002,30883,0,2,0.26315789473684215
23003,10571,0,0,0.19999999999999998
23004,13126,1,1,0.4210526315789474
23005,48946,1,0,0.11578947368421053
23006,16192,1,0,0.22105263157894736
23009,3638,1,2,0.4105263157894737
23010,10377,0,5,0.30526315789473685
23011,41787,1,7,0.35789473684210527
23012,27628,2,1,0.28421052631578947
23013,27496,2,2,0.3263157894736842
23014,5623,0,0,0.1894736842105263
23017,34206,2,4,0.4842105263157895
23018,3417,0,3,0.23157894736842105
23023,47376,0,1,0.21052631578947367
23024,15503,0,5,0.4105263157894737
23025,43688,0,7,0.23157894736842105
23026,2202,1,2,0.3368421052631579
23027,35902,0,7,0.25263157894736843
23028,33403,1,4,0.368421052631579
23029,11368,1,5,0.7473684210526316
23030,44239,1,3,0.23157894736842105
23031,39829,0,6,0.4842105263157895
23032,19694,0,4,0.6105263157894736
23034,37537,2,2,0.28421052631578947
23036,6978,1,3,0.13684210526315788
23037,41774,0,0,0.368421052631579
23038,14139,1,3,0.3368421052631579
23039,2684,1,7,0.368421052631579
23040,40276,0,4,0.43157894736842106
23041,41112,1,0,0.15789473684210525
23042,26074,0,3,0.15789473684210525
23043,38957,0,2,0.43157894736842106
23044,24599,0,0,0.12631578947368421
23045,18268,0,4,0.5473684210526315
23047,13589,2,3,0.21052631578947367
23049,33943,0,0,0.2736842105263158
23051,27219,0,6,0.631578947368421
23052,36163,1,5,0.43157894736842106
23053,7664,2,0,0.19999999999999998
23055,39209,1,4,0.35789473684210527
23056,11096,1,4,0.15789473684210525
23057,23433,0,2,0.16842105263157894
23058,23824,0,6,0.6526315789473683
23063,47201,0,6,0.5473684210526315
23064,10648,0,6,0.3473684210526316
23065,83,0,6,0.35789473684210527
23066,3821,1,3,0.37894736842105264
23067,14854,1,7,0.8210526315789474
23068,4879,0,3,0.1894736842105263
23069,26132,2,5,0.7473684210526316
23071,1227,1,3,0.17894736842105263
23073,17502,0,3,0.5894736842105263
23074,13676,0,6,0.37894736842105264
23075,21746,0,2,0.5578947368421052
23076,28789,1,7,0.35789473684210527
23077,3899,0,0,0.2736842105263158
23079,17596,1,2,0.2947368421052632
23082,31729,1,4,0.43157894736842106
23083,39779,1,0,0.30526315789473685
23084,25981,1,3,0.28421052631578947
23085,25981,1,3,0.28421052631578947
23086,44131,0,4,0.5157894736842105
23088,5358,0,2,0.30526315789473685
23089,448,0,1,0.2947368421052632
23090,35077,0,2,0.25263157894736843
23091,9188,1,5,0.4210526315789474
23092,37878,0,4,0.4421052631578947
23093,34691,0,4,0.0631578947368421
23094,34691,0,4,0.0631578947368421
23095,13234,1,2,0.2736842105263158
23097,22314,1,3,0.19999999999999998
23098,30939,1,2,0.37894736842105264
23100,38281,1,5,0.6
23101,36808,1,5,0.831578947368421
23102,4326,1,3,0.45263157894736844
23103,19716,1,2,0.2947368421052632
23104,164,0,2,0.24210526315789474
23105,23991,0,2,0.31578947368421056
23106,49069,0,7,0.2736842105263158
23107,49183,1,3,0.45263157894736844
23108,49183,1,3,0.45263157894736844
23109,21603,1,2,0.17894736842105263
23110,31046,1,7,0.0631578947368421
23112,6981,1,1,0.6842105263157894
23114,29382,1,3,0.23157894736842105
23115,48114,0,2,0.23157894736842105
23116,36008,0,1,0.2947368421052632
23117,23753,0,1,0.4842105263157895
23119,13412,1,1,0.4631578947368421
23120,13407,1,4,0.23157894736842105
23121,47037,0,5,0.25263157894736843
23123,14642,1,6,0.368421052631579
23124,19876,1,0,0.16842105263157894
23125,36328,0,4,0.4421052631578947
23126,34792,1,6,0.4421052631578947
23127,34364,0,7,0.30526315789473685
23128,6228,1,6,0.5157894736842105
23129,15913,0,0,0.19999999999999998
23130,23483,0,3,0.21052631578947367
23131,39469,2,7,0.6736842105263158
23132,39469,2,7,0.6736842105263158
23133,47117,0,7,0.5473684210526315
23135,12438,0,1,0.1894736842105263
23136,39302,1,7,0.5684210526315789
23137,48224,0,7,0.31578947368421056
23138,15468,1,2,0.1894736842105263
23139,5421,0,4,0.4947368421052632
23140,31629,1,5,0.9052631578947368
23141,37869,0,7,0.17894736842105263
23142,1914,1,5,0.368421052631579
23143,39866,1,7,0.10526315789473684
23144,43261,0,3,0.37894736842105264
23146,20947,2,7,0.4736842105263158
23148,26243,1,3,0.24210526315789474
23149,16234,0,0,0.24210526315789474
23150,25393,0,4,0.3894736842105263
23151,17423,0,7,0.19999999999999998
23152,37211,1,7,0.15789473684210525
23154,30563,1,7,0.3263157894736842
23155,17062,0,7,0.4210526315789474
23156,41946,1,0,0.4210526315789474
23157,27104,1,3,0.26315789473684215
23158,16421,1,4,0.21052631578947367
23160,46092,2,2,0.17894736842105263
23161,42916,0,2,0.22105263157894736
23165,23758,0,6,0.30526315789473685
23166,43741,0,4,0.4631578947368421
23167,34617,0,1,0.19999999999999998
23168,47353,0,4,0.5263157894736842
23169,36071,1,4,0.5684210526315789
23170,12363,0,5,0.4842105263157895
23171,37899,0,7,0.17894736842105263
23172,19409,0,4,0.26315789473684215
23173,19409,0,4,0.26315789473684215
23174,9286,1,4,0.2736842105263158
23175,47639,1,7,0.30526315789473685
23176,16471,2,2,0.2947368421052632
23178,26489,0,7,0.22105263157894736
23179,47601,0,5,0.4105263157894737
23181,23048,1,6,0.4736842105263158
23183,5842,0,6,0.16842105263157894
23184,49658,0,1,0.12631578947368421
23186,13027,1,7,0.4736842105263158
23187,38359,0,1,0.4105263157894737
23188,39166,0,2,0.19999999999999998
23189,25319,1,4,0.6947368421052631
23190,22947,0,1,0.21052631578947367
23191,10359,1,6,0.6210526315789473
23193,17256,1,2,0.5684210526315789
23194,10044,0,6,0.7263157894736841
23195,34197,1,6,0.6947368421052631
23196,3132,0,7,0.31578947368421056
23197,22391,0,6,0.4947368421052632
23199,30487,0,4,0.4421052631578947
23200,15172,0,1,0.37894736842105264
23201,3207,0,4,0.6947368421052631
23202,49952,1,4,0.4842105263157895
23203,18819,0,0,0.10526315789473684
23204,7666,0,1,0.4210526315789474
23205,16533,0,3,0.30526315789473685
23206,45489,1,5,0.6842105263157894
23207,3617,1,4,0.5052631578947367
23208,40117,2,3,0.22105263157894736
23209,24,1,0,0.08421052631578947
23211,24246,1,5,0.631578947368421
23212,21031,1,7,0.5684210526315789
23213,36521,0,7,0.43157894736842106
23214,45694,0,0,0.14736842105263157
23215,6699,0,3,0.28421052631578947
23218,43741,0,4,0.4631578947368421
23219,12268,0,0,0.2947368421052632
23220,46824,0,1,0.4105263157894737
23221,42968,0,1,0.5368421052631579
23222,29893,1,3,0.1894736842105263
23223,13313,2,6,0.5263157894736842
23224,21654,1,0,0.43157894736842106
23225,19724,2,2,0.3368421052631579
23226,19724,2,2,0.3368421052631579
23227,6411,0,3,0.2947368421052632
23228,5049,0,2,0.25263157894736843
23229,13546,0,0,0.24210526315789474
23231,12394,0,6,0.2736842105263158
23232,15006,1,1,0.12631578947368421
23234,32953,1,0,0.08421052631578947
23235,7484,0,6,0.4947368421052632
23236,10837,2,5,0.6
23237,17502,0,3,0.5894736842105263
23238,42848,0,0,0.28421052631578947
23239,42028,1,3,0.4210526315789474
23240,32739,0,7,0.25263157894736843
23241,42951,2,0,0.43157894736842106
23242,35856,0,1,0.3894736842105263
23243,24961,1,7,0.5052631578947367
23244,14888,2,5,0.4105263157894737
23245,49158,0,1,0.5684210526315789
23246,42439,0,2,0.11578947368421053
23247,9141,0,7,0.30526315789473685
23248,11918,0,5,0.631578947368421
23250,4479,0,6,0.6842105263157894
23251,6734,1,6,0.14736842105263157
23252,21139,1,4,0.368421052631579
23253,33387,0,1,0.4842105263157895
23254,28834,2,0,0.0631578947368421
23255,23851,0,5,0.7052631578947368
23257,9608,1,4,0.4
23258,30478,0,5,0.35789473684210527
23259,11679,1,0,0.11578947368421053
23260,40774,1,6,0.31578947368421056
23261,14484,1,5,0.3368421052631579
23265,14444,0,3,0.35789473684210527
23266,15076,1,3,0.5052631578947367
23267,24594,1,2,0.43157894736842106
23268,28792,1,2,0.5052631578947367
23269,27419,1,0,0.23157894736842105
23270,12836,1,2,0.25263157894736843
23271,43458,0,0,0.25263157894736843
23272,38309,0,2,0.45263157894736844
23275,43843,1,5,0.10526315789473684
23276,439,0,0,0.052631578947368425
23278,22829,0,6,0.4105263157894737
23279,22446,0,1,0.37894736842105264
23280,22446,0,1,0.37894736842105264
23283,9926,0,4,0.1894736842105263
23286,12102,1,6,0.25263157894736843
23287,2048,0,4,0.5157894736842105
23288,7062,0,7,0.14736842105263157
23289,18736,0,7,0.5157894736842105
23290,26587,1,7,0.5789473684210525
23291,40848,0,3,0.17894736842105263
23292,17854,1,5,0.2947368421052632
23293,29361,0,4,0.25263157894736843
23294,29361,0,4,0.25263157894736843
23295,1813,0,3,0.10526315789473684
